Generation,Max Distance,Min Distance,Total Distance
766,525,0,1313625
767,525,0,1316472
768,525,0,1318397
769,525,0,1320572
770,525,0,1322741
771,525,0,1325089
772,525,0,1327156
773,525,0,1329351
774,525,0,1331431
775,525,0,1333343
776,525,0,1335637
777,525,0,1337871
778,525,0,1339662
779,525,0,1342059
780,525,0,1344382
781,525,0,1346421
782,525,0,1348177
783,525,0,1350456
784,525,0,1354737
785,525,0,1356371
786,525,0,1358036
787,525,0,1359580
788,525,0,1361622
789,525,0,1363596
790,525,0,1365483
791,525,0,1366865
792,525,0,1369219
793,525,0,1371185
794,525,0,1373015
795,525,0,1374323
796,525,0,1376377
797,525,0,1377646
798,525,0,1379441
799,525,0,1380926
800,525,0,1382784
801,525,0,1384753
802,525,0,1386518
803,525,0,1387874
804,525,0,1389814
805,525,0,1391008
806,525,0,1393220
807,525,0,1395790
808,525,0,1397212
809,525,0,1398947
810,525,0,1401538
811,525,0,1403566
812,525,0,1405652
813,525,0,1407304
814,525,0,1409561
815,525,0,1411187
816,525,0,1413897
817,525,0,1415729
818,525,0,1417153
819,525,0,1418811
820,525,0,1420209
821,525,0,1421937
822,525,0,1424076
823,525,0,1425863
824,525,0,1427159
825,525,0,1429051
826,525,0,1430705
827,525,0,1432504
828,525,0,1434275
